0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,Character_Flooding,Emoticon_Count,Hashtag_Frequency,Hashtag_to_word_ratio,Punctuation,Punctutation_Flooding,Tweet_length
-1,0,0,1,1,-1,0,0,0,0,1,1,0,-55,0,0,10,0,-55,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.1,1,0,77
0,0,5,3,1,5,0,0,0,0,1,1,0,0,0,72,16,0,72,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.12,1,0,59
-3,0,0,2,1,-3,-1,0,0,-1,1,1,0,0,0,253,22,0,253,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0,123
-2,0,0,2,1,-2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.12,1,1,105
0,0,4,4,1,4,0,0,0,0,1,0,0,0,0,28,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,56
-4,0,0,4,1,-4,0,0,0,0,1,0,0,-55,0,0,10,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,83
-2,0,1,3,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,75
-2,0,0,2,1,-2,-2,0,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.6,1,0,43
-3,0,0,3,1,-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,68
0,0,3,3,1,3,0,0,0,0,1,1,0,0,0,21,6,0,21,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.17,1,0,46
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,1,0,138
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,231,21,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,121
0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0.29,1,0,116
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,462,42,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,106
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.22,1,1,111
-3,0,4,6,1,1,0,0,0,0,1,1,0,-552,0,0,46,0,-552,-2,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.04,1,0,120
-3,0,3,4,1,0,-1,0,0,-1,1,1,0,0,0,276,23,0,276,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04,1,0,134
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,1,0,85
0,0,3,3,1,3,0,0,0,0,1,1,0,0,0,91,13,0,91,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,60
0,0,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,90
-5,0,0,3,1,-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,140
-2,0,1,3,1,-1,0,0,0,0,1,1,0,-231,0,0,21,0,-231,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0,113
-3,0,0,3,1,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,1,0,120
-3,0,2,4,1,-1,-2,0,0,0,1,3,0,0,0,300,24,0,300,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.12,1,0,135
0,0,7,3,1,7,0,0,5,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0.56,1,0,116
-2,0,3,5,1,1,0,0,0,0,1,1,0,-276,0,0,23,0,-276,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04,1,0,115
-1,0,1,2,1,0,-1,0,0,-1,1,1,0,0,0,210,20,0,210,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.05,1,0,104
-4,0,6,7,1,2,0,0,0,0,1,0,0,0,0,300,24,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,110
0,0,1,1,1,1,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0.73,1,0,88
0,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,1,0,36
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,42
-2,0,0,1,1,-2,-1,0,0,0,1,4,0,-190,0,0,19,0,-190,-10,0,0,4,0,-10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.21,1,0,112
-1,0,0,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,93
0,0,4,4,1,4,0,0,0,0,1,1,0,0,0,28,7,0,28,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14,0,0,36
-2,0,3,5,1,1,0,0,0,0,1,1,0,0,0,36,8,0,36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.12,1,0,43
0,0,7,3,1,7,0,0,0,0,1,1,0,0,0,156,24,0,156,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,86
-4,0,0,4,1,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,1,0,139
-2,0,1,3,1,-1,-2,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0.84,1,0,128
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,43
0,0,1,1,1,1,0,0,0,0,1,0,0,-45,0,0,9,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,1,0,121
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,1,0,21
-1,0,6,4,1,5,-1,0,0,-1,1,3,0,0,0,153,17,0,153,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.18,1,1,113
-3,0,4,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0,0,112
-1,0,0,1,1,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0.27,1,0,91
0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0.64,1,0,104
-6,0,5,6,1,-1,0,0,0,0,1,0,0,0,0,153,17,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,138
-4,0,0,4,1,-4,0,0,0,0,1,0,0,-105,0,0,14,0,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,89
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.33,1,0,79
0,0,1,1,1,1,0,0,0,0,1,0,0,-55,0,0,10,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55
-6,0,1,5,1,-5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.12,1,1,68
0,0,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.09,1,0,87
0,0,3,3,1,3,0,0,0,0,1,0,0,0,0,91,13,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,72
-3,0,0,3,1,-3,0,0,0,0,1,1,0,-66,0,0,11,0,-66,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.09,1,0,81
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,1,0,60
-2,0,0,2,1,-2,-2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,8,0.5,1,0,131
-7,0,0,4,1,-7,-4,0,0,-4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.11,1,0,99
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18,1,0,75
-1,0,0,1,1,-1,-1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.25,0,0,76
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,113
-2,0,0,2,1,-2,0,0,0,0,1,0,0,-120,0,0,15,0,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,86
-2,0,0,2,1,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,96
0,0,6,4,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,81
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,31
0,0,6,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,79
0,0,4,4,1,4,0,0,0,0,1,3,0,0,0,36,8,0,36,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.38,0,0,41
-2,0,3,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,91
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,43
0,0,4,4,1,4,0,0,0,0,1,0,0,-21,0,0,6,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,31
0,0,0,0,1,0,0,0,0,0,1,1,0,-153,0,0,17,0,-153,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,124
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.14,1,0,86
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,120,15,0,120,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.14,1,0,76
0,0,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,130
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42
0,0,1,1,1,1,0,0,0,0,1,0,0,-120,0,0,15,0,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,93
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,93
-8,0,2,5,1,-6,0,0,0,0,1,0,0,-306,0,0,34,0,-306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,107
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.36,1,0,70
0,0,3,3,1,3,0,0,0,0,1,2,0,0,0,120,15,0,120,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.13,1,0,85
0,0,4,4,1,4,0,0,0,0,1,1,0,0,0,136,16,0,136,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,76
0,0,5,3,1,5,0,0,3,0,1,7,0,0,0,153,17,0,153,0,0,28,7,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,7,0.41,1,0,143
-1,0,0,1,1,-1,-1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0.79,1,0,104
0,0,0,0,1,0,0,0,0,0,1,3,0,-120,0,0,15,0,-120,-6,0,0,3,0,-6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.21,1,0,105
-3,0,3,6,1,0,0,0,0,0,1,0,0,-325,0,0,25,0,-325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,134
-1,0,0,1,1,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,1,0,54
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,49
0,0,3,3,1,3,0,0,0,0,1,0,0,0,0,45,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,55
0,0,4,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,56
0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.2,1,0,106
-5,0,2,4,1,-3,-1,0,0,-1,1,1,0,-91,0,0,13,0,-91,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,93
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.33,1,0,54
0,0,2,2,1,2,0,0,0,0,1,1,0,0,0,45,9,0,45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.22,1,0,75
-1,0,1,2,1,0,-1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.15,1,0,140
0,0,4,4,1,4,0,0,4,4,1,1,0,0,0,136,16,0,136,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,79
0,0,3,3,1,3,0,0,0,0,1,1,0,0,0,36,8,0,36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.12,1,0,51
0,0,6,4,1,6,0,0,0,0,1,1,0,0,0,171,18,0,171,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,122
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,120,15,0,120,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.07,1,0,96
0,0,3,3,1,3,0,0,0,0,1,2,0,0,0,78,12,0,78,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.17,1,0,72
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,68
-3,0,3,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,1,95
0,0,6,3,1,6,0,0,0,0,1,0,0,0,0,552,46,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,109
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,552,46,0,552,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04,1,0,119
0,0,4,4,1,4,0,0,0,0,1,1,0,0,0,153,17,0,153,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,91
-8,0,0,3,1,-8,-1,0,0,-1,1,2,0,-210,0,0,28,0,-210,-6,0,0,4,0,-6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.14,1,0,90
-8,0,0,5,1,-8,-5,0,0,-5,1,2,0,-36,0,0,8,0,-36,-3,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.25,1,0,64
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.4,1,0,48
-3,0,0,3,1,-3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.11,1,0,117
0,0,6,3,1,6,0,0,0,0,1,2,0,0,0,552,46,0,552,0,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.09,1,0,122
-4,0,3,6,1,-1,-1,0,0,-1,1,1,0,-136,0,0,16,0,-136,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,1,0,90
-1,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.1,1,0,112
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,47
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.14,1,0,99
0,0,3,3,1,3,0,0,0,0,1,1,0,0,0,55,10,0,55,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.1,1,0,73
-2,0,3,5,1,1,0,0,0,0,1,2,0,-276,0,0,23,0,-276,-3,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.09,1,0,140
0,0,4,2,1,4,0,0,0,0,1,1,0,0,0,253,22,0,253,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0,127
0,0,3,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0,0,75
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,1,0,62
-2,0,0,2,1,-2,0,0,0,0,1,5,0,-210,0,0,20,0,-210,-15,0,0,5,0,-15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0.26,1,0,133
-3,0,9,6,1,6,0,0,0,0,1,0,0,0,0,105,14,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.29,1,0,93
-7,0,0,3,1,-7,0,0,0,0,1,0,0,-462,0,0,42,0,-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,130
-3,0,0,2,1,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,52
-5,0,0,3,1,-5,-1,0,0,-1,1,1,0,-190,0,0,19,0,-190,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0,131
0,0,3,3,1,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.33,1,0,115
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,38
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,1,0,111
-2,0,3,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09,1,0,64
0,0,0,0,1,0,0,0,0,0,1,3,0,-153,0,0,17,0,-153,-6,0,0,3,0,-6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.18,1,0,113
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,110,20,0,110,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0,0,59
-2,0,0,1,1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,1,0,82
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.13,1,0,112
-2,0,1,3,1,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.12,1,0,86
0,0,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39
-1,0,0,1,1,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0,113
0,0,3,2,1,3,0,0,0,0,1,0,0,0,0,105,14,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,74
0,0,0,0,1,0,0,0,0,0,1,1,0,-55,0,0,10,0,-55,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,1,0,59
-1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,103
-5,0,0,4,1,-5,0,0,0,0,1,1,0,0,0,105,14,0,105,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.07,1,0,89
0,0,8,3,1,8,0,0,0,0,1,0,0,0,0,552,46,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,125
-2,0,0,2,1,-2,0,0,0,0,1,0,0,-36,0,0,8,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,53
-1,0,5,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,123
0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0.38,1,0,93
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,89
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,60
0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.25,1,0,84
-1,0,2,3,1,1,-1,0,0,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.15,1,0,130
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,67
0,0,4,4,1,4,0,0,0,0,1,1,0,0,0,28,7,0,28,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14,0,0,40
