CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,Character_Flooding,Emoticon_Count,Hashtag_Frequency,Hashtag_to_word_ratio,Punctuation,Punctutation_Flooding,Tweet_length,Frequency_of_NER,NER_Count,NER_Presence,Tense_Clash,CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
1,0,0,0,0,2,1,0,2,0,2,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,4,0,3,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,2,0.1,1,0,130,0.0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0.13,1,1,102,0.0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.25,1,0,44,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0.42,1,1,93,0.010752688172043013,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1,0,0,2,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0.17,1,1,76,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.06,1,0,124,0.016129032258064516,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,2,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7,5,0,2,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.06,1,0,115,0.008695652173913044,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0.43,1,0,51,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,7,0,0,1,0,3,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0.0,1,1,133,0.0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
0,1,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,2,2,0,0,0,3,0,3,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,3,0.14,0,0,127,0.007874015748031496,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1
0,1,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,4,0,3,0,1,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0.0,1,0,132,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
0,1,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.11,1,1,59,0.01694915254237288,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0.11,1,0,56,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.14,1,0,102,0.0392156862745098,4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,0,1,0,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,1,0,2,0,0,0,3,0,0,1,0,4,0,3,0,0,0,2,0,2,0,2,1,0,0,0,1,0,0,0,0.0,1,0,122,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,70,0.042857142857142864,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,42,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.5,1,0,68,0.029411764705882356,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0.06,1,0,73,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.33,1,0,75,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.43,1,0,73,0.0273972602739726,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,48,0.02083333333333333,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,2,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0.11,0,0,95,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,5,0,0,3,0,1,0,3,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,1,0.05,1,0,117,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,2,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.08,1,0,78,0.01282051282051282,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,2,0,0,0,2,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,7,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0.06,1,0,129,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,1,0,0,0,7,5,0,0,1,2,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,0,0,2,0.08,1,0,136,0.014705882352941175,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0.08,1,0,77,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0.14,0,0,88,0.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0
0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.17,1,0,41,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.12,1,0,39,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,0,0,0,2,0,0,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,2,0,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.05,1,0,110,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0.06,0,0,82,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0.12,1,0,99,0.020202020202020204,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,10,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.04,1,0,132,0.03787878787878788,5,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,2,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1,0,97,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0.21,0,0,91,0.01098901098901099,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,2,2,1,0,1,0,1,1,2,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,2,4,1,0,1,0,1,1,3,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0.04,1,0,137,0.007299270072992701,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1,2,0,0,0,2,2,0,1,0,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0,0,7,2,0,1,0,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0.04,1,0,139,0.014388489208633094,2,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,1,0,89,0.0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,0,2,1,0,2,0,1,0,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4,1,0,4,0,1,0,4,0,0,0,2,1,1,1,1,0,0,0,0,0,0,3,1,0.04,1,0,196,0.005102040816326529,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.17,0,0,44,0.045454545454545456,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,1,0,0,2,2,1,0,0,0,2,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,2,8,1,0,0,0,3,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0.04,1,0,130,0.007692307692307694,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.11,1,0,73,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.13,0,0,91,0.01098901098901099,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0.21,1,0,93,0.03225806451612903,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,41,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.25,1,0,21,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,66,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,2,0,0,2,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,80,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,2,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06,1,0,113,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,2,0,2,0,2,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,3,0,2,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0.0,1,0,165,0.006060606060606061,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.5,1,0,91,0.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,2,0,0,0,4,2,0,1,0,4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0.05,1,0,125,0.0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.0,1,0,65,0.030769230769230767,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,50,0.04,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.44,1,0,130,0.015384615384615384,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.0,1,0,76,0.013157894736842105,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,2,0,0,1,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,1,4,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0,1,0,105,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
2,1,0,0,1,2,2,0,1,0,2,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,3,1,0,0,1,3,4,0,1,0,3,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,132,0.015151515151515154,2,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0.15,1,0,66,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,2,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0.07,1,0,65,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08,1,0,69,0.014492753623188406,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0.06,0,0,80,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.33,1,0,45,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.22,1,0,67,0.02985074626865672,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2,2,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,5,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.04,1,1,126,0.031746031746031744,4,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,2,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.11,1,0,122,0.016393442622950817,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,2,2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,2,3,0,1,0,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0.07,1,0,95,0.021052631578947368,2,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,2,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,0,6,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0.05,1,0,129,0.015503875968992246,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,2,0,0,0,2,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,4,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0.29,1,0,121,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.14,1,0,40,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0.05,1,0,85,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
